,Date,S&P/ASX 200 ,Austrian Traded Index,BEL 20 Index,S&P/TSX 60 INDEX,S&P/CLX IGPA (CLP) Index,Colombia Price Index,OMXC 25 CAP Index,OMX Helsinki,IBEX 35 Index,Budapest SE Index,Athex,OMX Iceland,ISEQ,FTSE,TOPIX ,LuxX Index,OMX Vilnius,Oslo Stock Exchange Equity Index,S&P/Bmv Ipc, Lisbon PSI Index,Amsterdam,Swiss Market Index,OMX Stockholm,PX Prague,FTSE 100 Index,Shanghai SE 50,BIST 100 Index,SBF 120 - PRICE INDEX,DAX PERFORMANCE - PRICE INDEX,S&P 500 VALUE - PRICE INDEX
2388,06/12/2022,7291.3,3191.29,3731.2,1211.99,27905.69,369.33,1703.7,,8331.9,45333.63,904.09,2227.84,7220.4,24265.45,1950.22,1502.37,951.18,1108.67,51020.65,5852.78,723.68,11109.33,2111.28,1183.66,7521.39,2684.85,5000.14,5128.57,14343.19,1453.25
2389,07/12/2022,7229.4,3161.42,3706.62,1209.85,27779.11,365.32,1698.0,11038.1,8290.5,44614.88,910.29,2191.25,7200.68,24241.35,1948.31,1486.23,952.29,1089.13,50725.96,5799.67,718.34,11009.95,2088.43,1177.64,7489.19,2670.65,4827.04,5106.23,14261.19,1452.87
2390,08/12/2022,7175.5,3160.38,3692.6,1209.64,,365.3,1694.71,10995.5,8225.2,43842.37,915.4,2189.8,7171.92,24207.42,1941.5,1493.91,955.33,1095.31,51078.7,5745.57,719.83,11004.53,2091.88,1170.6,7472.17,2672.9,4855.92,5098.0,14264.56,1459.49
2391,09/12/2022,7213.2,3166.36,3721.33,1208.06,27701.24,371.55,1720.07,11130.32,8289.2,44182.0,915.99,2193.27,7251.19,24277.49,1961.56,1492.32,953.61,1096.22,50466.25,5751.82,724.17,11068.3,2116.45,1173.08,7476.63,2706.74,5005.3,5122.49,14370.72,1448.34
2392,12/12/2022,7180.8,3135.43,3696.17,1211.9,28035.65,364.13,1704.08,11020.89,8258.9,43950.53,912.94,2219.11,7191.28,24303.68,1957.33,1473.25,957.63,1095.57,,5770.36,720.69,11033.64,2108.92,1168.1,7445.97,2673.94,5193.3,5099.24,14306.63,1470.14
2393,13/12/2022,7203.3,3148.83,3749.83,1209.57,27968.44,367.4,1727.16,11099.09,8327.7,44928.04,920.53,2221.68,7265.98,24636.94,1965.68,1490.84,958.41,1114.78,50333.1,5793.05,732.95,11136.62,2140.7,1180.24,7502.89,2676.9,5256.19,5170.91,14497.89,1475.06
2394,14/12/2022,7251.3,3140.66,3755.58,1200.31,27795.79,376.38,1735.36,11099.96,8360.6,45084.89,923.63,2181.45,7263.99,24573.93,1977.42,1451.63,958.66,1099.73,50047.7,5787.35,730.87,11160.69,2139.03,1177.67,7495.93,2686.37,5066.5,5162.59,14460.2,1467.3
2395,15/12/2022,7204.8,3079.73,3714.06,1183.03,27218.71,371.28,1706.58,10869.23,8218.8,44809.64,917.1,2145.68,7082.37,23726.05,1973.9,1436.6,957.23,1094.66,49342.34,5731.9,707.6,10880.14,2079.52,1171.34,7426.17,2675.19,5188.82,5010.37,13986.23,1438.93
2396,16/12/2022,7148.7,3059.33,3658.15,1172.7,27371.07,375.22,1676.26,10726.78,8112.5,45069.12,911.85,2134.42,7084.48,23688.16,1950.21,1431.97,954.15,1080.74,49630.15,5689.36,700.0,10770.38,2046.09,1166.45,7332.12,2688.29,5214.29,4955.36,13893.07,1425.15
2397,19/12/2022,7133.9,3066.84,3671.3,1160.43,27696.65,372.83,1678.9,10809.36,8136.8,45270.04,916.48,2136.27,7135.39,23683.54,1935.41,1426.91,950.44,1087.89,49946.1,5705.3,700.71,10773.23,2047.98,1172.08,7361.31,2646.18,5391.91,4970.84,13942.87,1412.94
2398,20/12/2022,7024.3,3061.22,3671.37,1167.08,28095.1,382.84,1671.16,10868.72,8185.2,45481.08,915.51,2112.43,7106.83,23718.25,1905.59,1426.51,948.47,1087.24,50139.42,5737.94,697.25,10659.19,2036.42,1176.06,7370.62,2599.49,5419.02,4951.69,13884.66,1416.17
2399,21/12/2022,7115.1,3119.36,3741.2,1181.47,27923.72,394.77,1686.83,10943.89,8302.3,45589.3,923.86,2140.98,7246.57,24111.97,1893.32,1454.79,944.34,1098.75,50426.26,5765.52,709.58,10845.59,2065.13,1183.06,7497.32,2607.42,5429.13,5050.53,14097.82,1437.69
2400,22/12/2022,7152.5,3117.79,3723.15,1168.65,27558.45,380.65,1684.63,10896.53,8272.1,45538.06,924.2,2217.14,7184.12,23813.3,1908.17,1463.37,948.69,1096.96,50097.22,5763.54,700.4,10774.64,2043.3,1190.94,7469.28,2619.76,5447.23,5004.08,13914.07,1422.27
2401,23/12/2022,7107.7,3139.08,3725.83,1177.82,27767.8,394.03,1695.2,10912.68,8269.1,45007.8,921.25,2201.98,7181.7,23877.55,1897.94,1473.09,948.34,1100.2,50578.09,5781.18,701.06,10804.68,2054.33,1198.4,7473.01,2615.88,5454.79,4997.2,13940.93,1431.31
2402,26/12/2022,,,,,27592.72,387.7,,,,,,,,,1902.52,,,,50273.89,,,,,,,2607.52,5504.09,4997.2,13940.93,1431.31
2403,27/12/2022,,3144.47,3717.67,,27276.82,388.01,1701.63,10917.01,8270.1,44220.76,923.26,2207.74,,23855.86,1910.15,1466.94,947.11,1101.7,50440.02,5756.98,701.06,10839.22,2067.61,1205.58,,2632.45,5434.51,5028.78,13995.1,1431.02
2404,28/12/2022,7086.4,3122.96,3708.49,1164.77,27305.21,389.93,1695.21,10861.37,8258.5,44155.5,923.79,2188.24,7165.0,23770.44,1909.02,1462.32,942.62,1092.78,49648.21,5730.28,694.84,10812.67,2052.76,1205.33,7497.19,2638.31,5345.61,5000.03,13925.6,1414.93
2405,29/12/2022,7020.1,3136.62,3745.68,1176.31,27509.94,395.12,1712.84,10932.78,8318.3,44033.27,920.82,2189.92,7177.65,24056.55,1895.27,1474.74,946.82,1098.82,49517.86,5797.76,701.01,10857.35,2075.31,1206.0,7512.72,2622.07,5476.92,5048.98,14071.72,1439.51
2406,30/12/2022,7038.7,3126.39,3701.17,1168.91,27612.62,394.1,1700.56,10807.78,8229.1,43793.76,929.79,2199.39,7108.82,23706.96,1891.71,1460.72,947.14,1090.0,48463.86,5726.11,689.01,10729.4,2043.4,1201.73,7451.74,2635.25,5509.16,4973.29,13923.59,1434.59
2407,02/01/2023,,3159.71,3753.22,,,389.35,1731.15,11009.7,8369.7,43551.73,936.15,2188.77,,24158.28,,1487.2,949.4,1097.78,48993.24,5829.15,701.16,,2075.76,1207.7,,,5661.1,5063.88,14069.26,1434.59
2408,03/01/2023,6946.2,3197.94,3789.06,1173.8,26926.61,387.55,1742.48,10995.6,8397.4,44614.96,943.82,2206.07,7293.45,24436.47,,1502.8,953.63,1082.95,49050.46,5829.84,707.63,10978.64,2090.03,1218.87,7554.09,2641.42,5626.57,5085.11,14181.67,1441.43
2409,04/01/2023,7059.2,3212.45,3820.39,1181.8,26798.11,390.61,1728.6,11048.32,8559.8,44937.01,946.1,2210.04,7476.15,24860.56,1868.15,1529.29,953.2,1065.84,50161.27,5866.87,717.51,11140.27,2120.35,1230.06,7585.19,2651.01,5523.49,5193.78,14490.78,1459.75
2410,05/01/2023,7063.6,3242.4,3809.57,1176.64,26974.86,397.65,1717.85,11114.31,8607.6,45228.81,951.45,2210.59,7525.9,24832.7,1868.9,1550.53,955.29,1077.22,50805.21,5881.07,714.32,11057.39,2137.44,1242.31,7633.45,2700.31,5116.41,5182.26,14436.31,1443.5
2411,06/01/2023,7109.6,3272.44,3846.55,1195.34,27016.71,401.68,1725.94,,8701.1,45419.78,,2263.57,7638.66,25180.35,1875.76,1558.95,956.04,1088.71,51730.5,5909.35,724.26,11144.54,,1249.31,7699.49,2713.63,5341.96,5254.64,14610.02,1476.92
2412,09/01/2023,7151.3,3271.32,3856.91,1197.47,27181.16,,1740.57,11316.44,8694.9,45832.49,962.84,2313.57,7735.2,25385.09,,1571.57,961.57,1095.17,52280.05,5926.86,736.18,11212.57,2191.82,1270.96,7724.94,2742.2,5170.97,5292.37,14792.83,1475.57
2413,10/01/2023,7131.0,3241.62,3847.94,1198.19,26999.16,408.67,1715.03,11194.41,8712.7,46042.13,962.22,2326.8,7714.87,25364.61,1880.88,1559.48,966.19,1085.11,52344.02,5952.4,733.03,11162.15,2180.7,1269.69,7694.49,2733.62,4987.99,5261.53,14774.6,1486.77
2414,11/01/2023,7195.3,3249.87,3899.13,1204.98,27306.3,418.99,1717.19,11203.37,8726.3,46277.27,963.7,2343.98,7707.49,25546.86,1901.25,1570.15,967.32,1081.08,53209.0,5969.32,738.83,11246.01,2207.8,1271.3,7724.98,2740.19,4728.88,5304.11,14947.91,1503.85
2415,12/01/2023,7280.4,3289.14,3918.58,1216.02,27402.12,418.26,1722.96,11287.38,8828.1,46151.47,964.26,2328.26,7781.01,25733.96,1908.18,1587.22,970.17,1093.87,53593.86,6041.64,741.9,11287.82,2225.27,1284.91,7794.04,2741.95,4970.71,5344.62,15058.3,1510.22
2416,13/01/2023,7328.1,3290.24,3940.32,1226.55,27131.55,418.12,1721.57,11253.31,8881.7,46097.83,968.38,2338.89,7815.66,25783.48,1903.08,1600.52,967.95,1088.2,53576.72,6031.64,748.04,11290.79,2217.18,1269.95,7844.07,2787.36,4984.86,5381.2,15086.52,1515.62
2417,16/01/2023,7388.2,3299.57,3951.79,1228.35,27169.24,417.92,1753.4,11268.29,8871.1,46621.13,981.26,2325.74,7825.79,25901.33,1886.31,1610.33,969.11,1081.3,53631.89,6015.77,748.35,11435.99,2225.1,1277.52,7860.07,2834.29,5207.67,5397.9,15134.04,1515.62
2418,17/01/2023,7386.3,3294.72,3954.16,1232.6,27280.65,417.5,1754.71,11169.34,8890.4,46313.7,987.01,2319.45,7835.21,25981.19,1902.89,1621.79,968.96,1090.74,53128.97,5998.13,748.81,11401.99,2212.83,1271.37,7851.03,2827.03,5315.03,5424.0,15187.07,1508.18
2419,18/01/2023,7393.4,3341.94,3920.3,1227.5,27543.11,416.37,1758.16,11228.1,8933.3,46855.58,989.58,2353.94,7823.65,26052.39,1934.93,1620.11,969.67,1093.71,53218.83,5968.13,749.12,11366.62,2218.74,1278.3,7830.7,2810.09,5384.17,5430.29,15181.8,1481.71
2420,19/01/2023,7435.3,3279.78,3849.32,1225.79,27318.17,416.73,1723.69,11090.99,8793.1,46691.8,967.76,2327.12,7764.46,25596.28,1915.62,1593.37,967.78,1077.55,53382.65,5862.32,735.68,11258.97,2173.89,1269.42,7747.29,2820.81,5422.37,5331.79,14920.36,1466.47
2421,20/01/2023,7452.2,3297.54,3861.45,1235.21,27560.89,423.65,1722.86,11151.98,8918.2,46440.14,979.06,2294.52,7815.61,25775.52,1926.87,1616.63,970.65,1082.81,53947.04,5913.81,738.64,11295.02,2197.42,1280.54,7770.59,2836.81,5490.34,5364.4,15033.56,1492.57
2422,23/01/2023,7457.3,3319.59,3889.84,1242.87,28006.5,427.43,1729.49,11232.18,8944.1,46777.3,997.81,2293.89,7849.73,25821.45,1945.38,1620.04,971.38,1092.61,54341.25,5972.56,747.87,11406.27,2224.53,1287.87,7784.67,,5404.43,5393.3,15102.95,1509.68
2423,24/01/2023,7490.4,3329.08,3882.65,1242.39,27786.4,422.93,1720.54,11217.23,8967.1,46901.76,993.91,2325.63,7920.22,25884.31,1972.92,1621.04,971.63,1084.59,54870.5,5939.21,746.4,11406.29,2216.17,1293.74,7757.36,,5366.52,5405.58,15093.11,1508.67
2424,25/01/2023,7468.3,3331.09,3855.7,1240.33,27793.34,422.71,1681.24,11139.29,8957.5,46249.05,993.86,2329.74,7930.7,25875.3,1980.69,1616.64,979.25,1075.53,54871.36,5898.56,741.34,11404.77,2204.3,1302.99,7744.87,,5297.77,5397.81,15081.64,1510.52
2425,26/01/2023,,3336.75,3860.91,1247.01,28218.27,421.03,1692.18,11219.35,9035.6,46817.92,1004.0,2321.62,7952.88,26217.56,1978.4,1622.34,981.14,1077.09,55164.01,5961.77,747.21,11317.56,2190.53,1320.41,7761.11,,5231.02,5437.34,15132.85,1523.27
2426,27/01/2023,7493.8,3372.68,3863.11,1247.6,28356.41,417.68,1691.13,11242.59,9060.2,46645.41,1015.48,2329.36,7984.16,26435.75,1982.66,1636.37,981.94,1094.28,54774.91,5936.73,750.67,11332.3,2197.66,1331.01,7765.15,,5191.83,5440.09,15150.03,1526.36
2427,30/01/2023,7481.7,3356.71,3854.26,1239.6,28370.51,409.57,1701.23,11178.87,9049.3,45642.32,1024.75,2299.68,7929.41,26335.98,1982.4,1625.06,979.83,1088.95,54521.43,5876.2,744.83,11379.64,2200.08,1331.3,7784.87,2839.12,5096.29,5426.75,15126.08,1511.15
2428,31/01/2023,7476.7,3383.71,3860.53,1251.51,28359.94,410.21,1698.42,11082.67,9034.0,45339.18,1022.82,2304.21,7907.51,26599.74,1975.27,1613.11,980.49,1089.87,54564.27,5886.34,745.19,11285.78,2198.54,1329.66,7771.7,2807.95,4976.55,5425.83,15128.27,1533.07
2429,01/02/2023,7501.7,3378.29,3855.46,1248.79,28212.46,403.53,1716.89,11149.42,9098.1,45209.7,1027.25,2293.38,8001.31,26703.87,1972.23,1610.87,979.08,1098.58,55018.91,5907.01,747.68,11200.93,2210.13,1342.5,7761.11,2820.87,4713.39,5426.7,15180.74,1548.09
2430,02/02/2023,7511.6,3385.65,3912.08,1248.44,28225.44,406.74,1750.61,11326.37,9229.7,45643.29,1029.68,2317.4,8168.96,27100.62,1965.17,1626.4,985.4,1087.68,53874.91,5957.07,758.61,11188.42,2287.4,1351.96,7820.16,2811.85,4752.24,5499.03,15509.19,1575.22
2431,03/02/2023,7558.1,3379.45,3907.65,1251.69,28296.64,401.2,1766.48,11314.13,9225.6,45396.33,1033.44,2337.99,8154.6,26950.74,1970.26,1624.02,987.72,1099.51,54049.05,5924.32,763.86,11349.39,2294.52,1355.1,7901.8,2774.8,4997.63,5548.35,15476.43,1553.23
2432,06/02/2023,7539.0,3354.55,3888.97,1244.35,28121.42,393.94,1758.43,11224.78,9159.2,44793.85,1033.02,2344.97,8095.41,27022.33,1979.22,1596.71,987.86,1090.74,,5906.77,752.4,11283.25,2258.2,1353.88,7836.71,2735.0,4930.18,5476.21,15345.91,1542.76
2433,07/02/2023,7504.1,3387.72,3873.24,1248.87,27981.7,391.13,1757.11,11225.67,9172.4,45217.19,1041.51,2380.88,8048.78,27118.74,1983.4,1595.1,990.43,1095.84,53335.51,5923.57,753.09,11233.87,2254.8,1355.96,7864.71,2740.44,4505.34,5470.15,15320.88,1557.0
2434,08/02/2023,7530.1,3434.81,3901.69,1245.66,28275.0,392.07,1775.03,11332.88,9227.3,45883.27,1064.43,2370.61,8010.48,27160.73,1983.97,1587.17,995.46,1125.2,53125.01,5903.45,748.4,11276.28,2244.14,1374.8,7885.17,2731.25,4505.34,5463.51,15412.05,1541.81
2435,09/02/2023,7490.3,3474.86,3922.01,1241.69,28327.26,389.06,1789.3,11324.84,9243.5,45936.46,1074.87,2421.03,8048.49,27503.75,1985.0,1598.0,994.78,1122.96,52801.43,5926.73,757.05,11217.73,2235.37,1388.77,7911.15,2761.87,,5512.92,15523.42,1524.8
2436,10/02/2023,7433.7,3443.89,3887.49,1244.39,28445.89,381.88,1765.63,11186.22,9117.4,46007.11,1068.12,2425.91,7863.69,27268.17,1986.96,1577.26,990.23,1127.31,52482.02,5946.38,752.22,11130.46,2200.77,1380.41,7882.45,2746.72,,5464.55,15307.98,1527.99
2437,13/02/2023,7417.8,3437.88,3896.88,1249.82,28383.19,378.78,1777.43,11299.33,9210.3,46233.47,1092.91,2428.05,7960.34,27438.61,1977.67,1586.68,992.49,1124.62,53050.83,5892.88,762.64,11209.34,2233.18,1398.1,7947.6,2767.79,,5522.16,15397.34,1547.71
2438,14/02/2023,7430.9,3458.36,3892.94,1248.9,28233.29,373.6,1776.53,11298.38,9263.2,46386.22,1093.97,2398.54,8013.75,27498.26,1993.09,1595.32,993.75,1122.95,52663.12,5885.78,762.97,11231.91,2232.45,1410.37,7953.85,2776.98,,5528.3,15380.56,1544.22
2439,15/02/2023,7352.2,3467.97,3918.74,1249.58,28547.22,367.04,1780.72,11277.2,9294.8,46265.42,1093.15,2413.38,8130.73,27533.69,1987.74,1611.74,993.59,1119.82,53422.24,5955.45,769.73,11272.67,2255.14,1407.12,7997.83,2752.34,4950.47,5589.75,15506.34,1549.38
2440,16/02/2023,7410.3,3500.85,3915.89,1241.61,28868.93,364.66,1783.12,11305.4,9327.3,46039.34,1091.62,2407.7,8154.19,27853.74,2001.09,1619.75,,1126.53,54015.82,6001.45,771.69,11194.91,2256.54,1400.55,8012.53,2742.8,5008.58,5637.12,15533.64,1530.85
2441,17/02/2023,7346.8,3495.97,3919.02,1235.92,27975.65,362.85,1784.79,11252.8,9333.0,45626.92,1102.76,2402.26,8221.1,27751.14,1991.93,1605.84,996.96,1116.22,53789.64,6022.54,765.04,11256.29,2249.38,1399.25,8004.36,2714.29,5026.83,5623.28,15482.0,1528.78
2442,20/02/2023,7351.5,3490.41,3927.08,,28016.43,361.22,1791.57,11302.52,9281.3,45225.86,1123.23,2404.99,8247.5,27597.01,1999.71,1617.04,998.58,1122.65,53908.55,6020.17,762.63,11266.68,2238.45,1379.34,8014.31,2788.4,5148.93,5615.87,15477.55,1528.78
2443,21/02/2023,7336.3,3487.92,3901.11,1221.75,27589.87,351.9,1793.46,11274.29,9252.1,45092.89,1121.74,2393.18,8232.39,27409.34,1997.46,1608.45,996.57,1114.37,53239.95,6014.28,757.66,11282.16,2223.49,1388.72,7977.75,2802.14,5149.39,5595.69,15397.62,1496.52
2444,22/02/2023,7314.5,3459.26,3889.4,1217.17,27503.4,350.1,1775.96,11249.97,9172.7,45063.48,1101.3,2402.15,8162.39,27101.53,1975.25,1582.52,997.32,1109.26,53180.99,5929.55,756.63,11300.29,2223.3,1376.52,7930.63,2769.34,5071.41,5583.05,15399.89,1493.14
2445,23/02/2023,7285.4,3466.6,3888.52,1215.65,27940.56,353.76,1779.87,11263.31,9231.6,45388.94,1119.25,2406.81,8156.89,27277.62,,1602.29,998.84,1125.7,53085.71,5981.37,755.72,11247.75,2227.58,1388.55,7907.72,2767.54,5086.2,5598.33,15475.69,1496.71
2446,24/02/2023,7307.0,3455.75,3859.5,1218.17,28063.05,349.58,1772.66,11205.8,9201.5,45268.11,1113.36,2424.74,8057.59,26986.35,1988.4,1598.53,999.95,1118.06,52686.24,5984.49,746.41,11181.77,2206.43,1387.85,7878.66,2727.59,5058.75,5507.26,15209.74,1484.46
2447,27/02/2023,7224.8,3496.97,3908.45,1220.25,28349.27,355.44,1784.97,11357.91,9314.3,44940.03,,2419.28,8214.79,27444.31,1992.78,1617.59,1002.37,1126.21,53013.62,6025.52,756.99,11219.93,2234.99,1402.73,7935.11,2723.58,5197.44,5587.61,15381.43,1486.5
2448,28/02/2023,7258.4,3547.11,3902.21,1216.73,28495.6,343.29,1780.33,11343.37,9394.6,44780.07,1129.25,2387.68,8214.9,27478.37,1993.28,1599.39,1006.16,1128.45,52758.06,6057.2,752.93,11098.35,2226.75,1413.69,7876.28,2737.15,5237.33,5567.12,15365.14,1484.25
2449,01/03/2023,7251.6,3504.74,3879.87,1217.91,28283.06,345.15,1787.67,11290.36,9322.9,44631.03,1133.11,2373.8,8220.06,27315.08,1997.81,1609.05,1010.58,1128.94,53473.46,5969.73,749.38,11056.08,2214.68,1421.38,7914.93,2773.65,5322.65,5543.72,15305.02,1476.5
2450,02/03/2023,7255.4,3524.5,3856.39,1223.39,28314.79,343.57,1784.79,11272.56,9327.3,44300.61,1118.79,2361.83,8393.53,27397.6,1994.57,1629.91,1009.39,1139.19,53329.53,6014.72,755.17,11165.58,2214.67,1413.38,7944.04,2769.11,5261.41,5580.63,15327.64,1488.35
2451,03/03/2023,7283.6,3539.75,3885.05,1238.22,28583.89,357.51,1794.82,11409.38,9464.2,44440.48,1114.68,2385.71,8447.4,27825.08,2019.52,1656.07,1009.68,1144.21,54182.27,6069.06,760.57,11190.09,2252.76,1420.45,7947.11,2774.51,5212.38,5630.77,15578.39,1511.54
2452,06/03/2023,7328.6,3546.65,3881.94,1234.73,28387.34,366.9,1796.38,11374.6,9511.0,44337.44,1082.1,2383.52,8562.1,27949.29,2036.49,1649.92,1014.35,1146.33,53924.19,6043.11,759.83,11147.25,2261.86,1420.48,7929.79,2744.14,5392.31,5649.72,15653.58,1508.05
2453,07/03/2023,7364.7,3537.86,3852.26,1219.44,28142.41,363.95,1783.06,11281.39,9411.1,43391.02,1078.69,2361.05,8582.74,27761.57,2044.98,1605.55,1018.84,1136.41,53068.73,6030.11,751.52,11064.08,2244.66,1400.07,7919.48,2713.17,5381.9,5622.31,15559.53,1483.1
2454,08/03/2023,7307.8,3557.01,3849.32,1224.03,28193.7,370.63,1768.55,11269.37,9466.1,43161.43,1076.36,2362.05,8565.41,27911.52,2051.21,1635.71,1020.87,1134.15,53388.66,6056.29,753.35,11025.26,2248.52,1409.03,7929.92,2691.93,5438.38,5613.15,15631.87,1484.7
2455,09/03/2023,7311.1,3504.85,3822.72,1208.3,28034.45,357.29,1787.56,11188.71,9423.2,42816.43,1083.22,2343.09,8491.14,27710.53,2071.09,1640.65,1018.92,1123.94,53426.77,6056.63,753.2,10948.85,2245.11,1396.61,7879.98,2671.84,5446.22,5604.58,15633.21,1453.26
2456,10/03/2023,7144.7,3445.68,3746.75,1189.62,27891.05,352.81,1747.21,10995.55,9285.0,43077.69,1056.26,2326.73,8384.22,27281.96,2031.58,1607.15,1009.85,1113.2,52794.53,6025.76,743.03,10765.26,2192.06,1376.23,7748.35,2636.39,5384.56,5530.9,15427.97,1431.29
2457,13/03/2023,7108.8,3305.03,3660.0,1177.64,27659.5,333.26,1719.44,10749.71,8958.9,41797.81,1049.55,2284.03,8103.06,26183.54,2000.99,1563.93,992.68,1084.71,53012.25,5896.08,727.25,10632.05,2156.58,1346.18,7548.63,2664.04,5323.19,5369.99,14959.47,1421.9
2458,14/03/2023,7008.9,3360.2,3728.72,1182.63,27483.19,332.64,1750.84,10875.37,9159.0,41807.29,1074.07,2325.78,8291.43,26800.98,1947.54,1578.88,1004.39,1098.59,52691.66,5978.61,737.52,10716.72,2186.36,1355.2,7637.11,2645.11,5207.32,5468.48,15232.83,1444.15
2459,15/03/2023,7068.9,3148.43,3629.91,1165.12,26856.74,304.28,1716.18,10499.93,8759.1,,1025.22,2280.45,7987.45,25565.84,1960.12,1512.74,1004.39,1056.19,52085.6,5812.87,716.47,10516.4,2096.8,1312.14,7344.45,2648.39,5121.57,5272.69,14735.26,1430.83
2460,16/03/2023,6965.5,3147.44,3652.55,1174.46,26843.79,302.87,1721.24,10561.41,8890.2,40852.89,1031.91,2278.91,8167.62,25918.76,1937.1,1520.91,1002.07,1054.85,52505.7,5865.99,727.06,10719.1,2125.23,1318.54,7410.03,2622.82,5229.58,5375.6,14967.1,1453.96
2461,17/03/2023,6994.8,3124.59,3602.8,1164.4,26622.9,301.35,1704.53,10413.7,8719.3,40771.24,1020.19,2298.56,8007.95,25494.54,1959.42,1497.67,1002.86,1049.15,51925.61,5724.12,722.43,10613.55,2088.02,1317.55,7335.4,2628.59,5136.44,5300.49,14768.2,1431.28
2462,20/03/2023,6898.5,3140.9,3630.99,1172.68,26978.25,303.67,1720.22,10512.24,8833.1,41343.62,1027.47,2278.63,8167.5,25899.57,1929.3,1492.46,999.56,1060.76,,5769.33,729.05,10643.64,2118.71,1324.55,7403.85,2616.75,4975.47,5363.61,14933.38,1443.85
2463,21/03/2023,6955.4,3228.3,3685.24,1181.05,27690.07,314.83,1739.75,10723.92,9049.4,42150.58,1049.7,2308.73,8374.56,26554.33,,1521.41,999.72,1070.72,52652.65,5871.07,736.18,10792.58,2145.4,1344.6,7536.22,2643.36,4906.63,5442.63,15195.34,1460.81
2464,22/03/2023,7015.6,3183.34,3666.07,1173.0,27515.8,314.0,1748.49,10666.55,9009.3,41962.45,1044.96,2282.8,8332.16,26523.33,1962.93,1531.65,999.47,1073.18,52550.4,5833.88,741.8,10782.28,2146.83,1328.68,7566.84,2651.53,5001.06,5452.89,15216.19,1431.8
2465,23/03/2023,6968.6,3162.8,3657.72,1168.11,27494.93,308.41,1750.63,10603.7,8970.0,42906.06,1052.43,2291.42,8235.78,26482.21,1957.32,1535.64,998.71,1069.03,52827.93,5802.37,743.59,10718.54,2136.0,1325.32,7499.6,2668.67,5061.99,5455.62,15210.39,1432.06
2466,24/03/2023,6955.2,3024.58,3626.44,1171.66,27359.21,318.57,1735.32,10354.32,8792.5,41818.92,1021.16,2262.4,7999.6,25892.18,1955.32,1506.75,994.91,1038.38,52771.12,5733.84,731.81,10634.04,2087.81,1290.65,7405.45,2653.29,5031.98,5356.58,14957.23,1442.25
2467,27/03/2023,6962.0,3052.28,3663.33,1178.83,27411.95,323.49,1753.0,10441.54,8906.1,42096.72,1035.72,2258.64,8094.59,26206.67,1961.84,1512.47,997.15,1054.28,52851.42,5782.39,735.91,10786.22,2111.77,1298.42,7471.77,2639.62,4997.8,5403.54,15127.68,1449.74
2468,28/03/2023,7034.1,3063.33,3667.16,1180.28,27334.65,317.49,1738.92,10426.5,8944.3,42119.85,1023.44,2248.27,8124.73,26329.46,1966.67,1509.49,995.13,1062.61,53209.1,5835.62,733.81,10839.11,2115.61,1297.49,7484.25,2638.74,4811.45,5408.3,15142.02,1449.88
2469,29/03/2023,7050.3,3122.09,3744.81,1192.08,27643.53,323.36,1759.09,10495.72,9070.7,42333.82,1030.65,2262.64,8223.43,26739.01,1995.48,1531.53,995.46,1070.08,53882.95,5901.15,745.54,10963.31,2149.36,1321.17,7564.27,2636.22,4943.18,5482.67,15328.78,1472.64
2470,30/03/2023,7122.3,3219.18,3777.44,1197.34,27519.54,330.83,1790.13,10666.83,9207.1,41603.82,1045.84,2286.06,8328.72,27021.04,1983.32,1550.18,995.61,1083.63,54198.94,6024.91,752.46,11032.21,2199.44,1336.74,7620.43,2664.21,4896.07,5544.78,15522.4,1480.32
2471,31/03/2023,7177.8,3209.44,3793.19,1206.31,27565.43,334.84,1790.13,10727.17,9232.5,42318.34,1054.59,2303.33,8341.19,27113.95,2003.5,1573.0,996.21,1091.07,53904.0,6046.61,756.18,11106.24,2223.74,1352.46,7631.74,2661.92,4812.93,5585.64,15628.84,1500.86
2472,03/04/2023,7223.0,3235.49,3783.43,1218.94,27466.61,343.89,1769.37,10700.66,9157.4,42991.44,1068.24,2305.23,8253.23,27179.37,2017.68,1554.9,995.44,1108.11,53883.65,6078.72,758.41,11093.09,2211.02,1354.85,7673.0,2665.72,4839.46,5600.36,15580.92,1501.36
2473,04/04/2023,7236.0,3199.13,3763.92,1220.16,27004.99,347.08,1767.67,10739.42,9183.2,43666.52,1069.32,2306.37,8216.6,27026.56,2022.76,1541.94,994.99,1097.52,54176.01,6059.24,758.36,11073.48,2215.91,1362.86,7634.52,2675.92,4984.11,5598.48,15603.47,1491.54
2474,05/04/2023,7237.2,3169.72,3769.75,1213.93,27009.75,350.58,1761.77,10658.26,9254.6,43878.66,1069.73,2300.72,8043.06,26867.39,1983.84,1523.3,995.98,1092.27,53498.39,6082.12,755.76,11115.4,2174.94,1366.8,7662.94,,4919.87,5575.44,15520.17,1488.16
2475,06/04/2023,7219.0,3195.7,3807.06,1215.99,27189.35,,,10703.67,9312.3,44217.85,1074.0,,8126.09,27213.86,1961.28,1533.97,998.23,,,6118.32,759.84,11230.07,2184.73,1381.33,7741.56,2666.45,4912.81,5585.33,15597.89,1492.41
2476,07/04/2023,,,,,,,,,,,,,,,1965.44,,,,,,,,,,,2684.86,4924.64,5585.33,15597.89,1492.41
